"ensembl.id" "symbol" "type"
"26937" "ENSG00000252057" "RNU7-174P" "snRNA"
"26939" "ENSG00000223327" "RNU2-71P" "snRNA"
"26942" "ENSG00000164684" "ZNF704" "protein_coding"
"26944" "ENSG00000212429" "RNU11-6P" "snRNA"
"26948" "ENSG00000076641" "PAG1" "protein_coding"
"26949" "ENSG00000254060" "ENSG00000254060" "lncRNA"
"26950" "ENSG00000254177" "ENSG00000254177" "lncRNA"
"26951" "ENSG00000253214" "ENSG00000253214" "lncRNA"
"26955" "ENSG00000272425" "ENSG00000272425" "lncRNA"
"26957" "ENSG00000164687" "FABP5" "protein_coding"
"26958" "ENSG00000253859" "ENSG00000253859" "lncRNA"
"26959" "ENSG00000147588" "PMP2" "protein_coding"
"26960" "ENSG00000205186" "FABP9" "protein_coding"
"26961" "ENSG00000170323" "FABP4" "protein_coding"
"26964" "ENSG00000197416" "FABP12" "protein_coding"
"26969" "ENSG00000205184" "SLC10A5P1" "unprocessed_pseudogene"
"26970" "ENSG00000133731" "IMPA1" "protein_coding"
"26971" "ENSG00000253598" "SLC10A5" "protein_coding"
"26973" "ENSG00000104231" "ZFAND1" "protein_coding"
"26974" "ENSG00000164695" "CHMP4C" "protein_coding"
"26976" "ENSG00000104497" "SNX16" "protein_coding"
"26979" "ENSG00000254394" "ENSG00000254394" "lncRNA"
"26980" "ENSG00000254123" "LINC02839" "lncRNA"
"26981" "ENSG00000206228" "HNRNPA1P4" "processed_pseudogene"
"26982" "ENSG00000253503" "ENSG00000253503" "lncRNA"
"26983" "ENSG00000253836" "ENSG00000253836" "lncRNA"
"26988" "ENSG00000253898" "LINC01419" "lncRNA"
"26989" "ENSG00000254202" "ENSG00000254202" "lncRNA"
"26992" "ENSG00000184672" "RALYL" "protein_coding"
"26994" "ENSG00000206701" "RNU6-1040P" "snRNA"
"26995" "ENSG00000253137" "PSMC2P2" "processed_pseudogene"
"26999" "ENSG00000253655" "JCHAINP1" "processed_pseudogene"
"27001" "ENSG00000133739" "LRRCC1" "protein_coding"
"27003" "ENSG00000133740" "E2F5" "protein_coding"
"27005" "ENSG00000176731" "RBIS" "protein_coding"
"27006" "ENSG00000185015" "CA13" "protein_coding"
"27007" "ENSG00000258256" "ENSG00000258256" "lncRNA"
"27009" "ENSG00000133742" "CA1" "protein_coding"
"27010" "ENSG00000164879" "CA3" "protein_coding"
"27011" "ENSG00000253549" "CA3-AS1" "lncRNA"
"27012" "ENSG00000104267" "CA2" "protein_coding"
"27013" "ENSG00000254380" "ENSG00000254380" "lncRNA"
"27014" "ENSG00000253680" "ENSG00000253680" "processed_pseudogene"
"27030" "ENSG00000147614" "ATP6V0D2" "protein_coding"
"27033" "ENSG00000147613" "PSKH2" "protein_coding"
"27036" "ENSG00000164893" "SLC7A13" "protein_coding"
"27038" "ENSG00000123124" "WWP1" "protein_coding"
"27039" "ENSG00000176623" "RMDN1" "protein_coding"
"27042" "ENSG00000085719" "CPNE3" "protein_coding"
"27043" "ENSG00000170289" "CNGB3" "protein_coding"
"27046" "ENSG00000233915" "UBE2Q2P10" "processed_pseudogene"
"27048" "ENSG00000253778" "ENSG00000253778" "lncRNA"
"27050" "ENSG00000176571" "CNBD1" "protein_coding"
"27051" "ENSG00000253500" "ENSG00000253500" "lncRNA"
"27053" "ENSG00000251563" "IARS2P1" "processed_pseudogene"
"27054" "ENSG00000254376" "SOX5P1" "processed_pseudogene"
"27056" "ENSG00000176566" "DCAF4L2" "protein_coding"
"27057" "ENSG00000253171" "ENSG00000253171" "lncRNA"
"27058" "ENSG00000156103" "MMP16" "protein_coding"
"27060" "ENSG00000251904" "RNA5SP272" "rRNA_pseudogene"
"27062" "ENSG00000271156" "ENSG00000271156" "lncRNA"
"27065" "ENSG00000248231" "KRT8P4" "processed_pseudogene"
"27066" "ENSG00000251136" "RIPK2-DT" "lncRNA"
"27067" "ENSG00000104312" "RIPK2" "protein_coding"
"27070" "ENSG00000207359" "RNU6-925P" "snRNA"
"27071" "ENSG00000164823" "OSGIN2" "protein_coding"
"27072" "ENSG00000104320" "NBN" "protein_coding"
"27073" "ENSG00000104325" "DECR1" "protein_coding"
"27074" "ENSG00000104327" "CALB1" "protein_coding"
"27075" "ENSG00000254180" "ENSG00000254180" "lncRNA"
"27076" "ENSG00000253394" "LINC00534" "lncRNA"
"27078" "ENSG00000253799" "LINC01030" "lncRNA"
"27079" "ENSG00000180694" "TMEM64" "protein_coding"
"27082" "ENSG00000123119" "NECAB1" "protein_coding"
"27085" "ENSG00000253250" "C8orf88" "protein_coding"
"27086" "ENSG00000155099" "PIP4P2" "protein_coding"
"27090" "ENSG00000155100" "OTUD6B" "protein_coding"
"27091" "ENSG00000214954" "LRRC69" "protein_coding"
"27093" "ENSG00000266194" "MIR4661" "miRNA"
"27094" "ENSG00000147606" "SLC26A7" "protein_coding"
"27095" "ENSG00000253901" "ENSG00000253901" "lncRNA"
"27098" "ENSG00000229182" "MRPS16P1" "processed_pseudogene"
"27099" "ENSG00000079102" "RUNX1T1" "protein_coding"
"27103" "ENSG00000253682" "ENSG00000253682" "lncRNA"
"27104" "ENSG00000253749" "ENSG00000253749" "lncRNA"
"27105" "ENSG00000253634" "ENSG00000253634" "lncRNA"
"27106" "ENSG00000253177" "ENSG00000253177" "lncRNA"
"27108" "ENSG00000248858" "FLJ46284" "lncRNA"
"27109" "ENSG00000254020" "ENSG00000254020" "lncRNA"
"27110" "ENSG00000253577" "ENSG00000253577" "lncRNA"
"27112" "ENSG00000205133" "TRIQK" "protein_coding"
"27117" "ENSG00000253960" "ENSG00000253960" "lncRNA"
"27119" "ENSG00000254089" "ENSG00000254089" "lncRNA"
"27122" "ENSG00000188343" "CIBAR1" "protein_coding"
"27125" "ENSG00000183808" "RBM12B" "protein_coding"
"27129" "ENSG00000164953" "TMEM67" "protein_coding"
"27130" "ENSG00000254057" "ENSG00000254057" "lncRNA"
"27132" "ENSG00000164951" "PDP1" "protein_coding"
"27133" "ENSG00000264448" "MIR378D2HG" "lncRNA"
"27138" "ENSG00000253585" "ENSG00000253585" "lncRNA"
"27139" "ENSG00000079112" "CDH17" "protein_coding"
"27141" "ENSG00000164949" "GEM" "protein_coding"
"27143" "ENSG00000197275" "RAD54B" "protein_coding"
"27144" "ENSG00000265817" "FSBP" "protein_coding"
"27145" "ENSG00000164944" "VIRMA" "protein_coding"
"27146" "ENSG00000254315" "ENSG00000254315" "lncRNA"
"27147" "ENSG00000253704" "VIRMA-DT" "lncRNA"
"27150" "ENSG00000254283" "ENSG00000254283" "processed_pseudogene"
"27152" "ENSG00000104413" "ESRP1" "protein_coding"
"27157" "ENSG00000156162" "DPY19L4" "protein_coding"
"27159" "ENSG00000164941" "INTS8" "protein_coding"
"27160" "ENSG00000175305" "CCNE2" "protein_coding"
"27163" "ENSG00000156170" "NDUFAF6" "protein_coding"
"27164" "ENSG00000164938" "TP53INP1" "protein_coding"
"27165" "ENSG00000253528" "ENSG00000253528" "processed_pseudogene"
"27167" "ENSG00000200525" "RNU6-1209P" "snRNA"
"27168" "ENSG00000245080" "MIR3150BHG" "lncRNA"
"27172" "ENSG00000175895" "PLEKHF2" "protein_coding"
"27173" "ENSG00000253773" "CFAP418-AS1" "lncRNA"
"27174" "ENSG00000253351" "LINC01298" "lncRNA"
"27175" "ENSG00000156172" "CFAP418" "protein_coding"
"27177" "ENSG00000253872" "ENSG00000253872" "lncRNA"
"27178" "ENSG00000202112" "RNU6-690P" "snRNA"
"27180" "ENSG00000248762" "ENSG00000248762" "lncRNA"
"27183" "ENSG00000270131" "ENSG00000270131" "lncRNA"
"27184" "ENSG00000156466" "GDF6" "protein_coding"
"27185" "ENSG00000156467" "UQCRB" "protein_coding"
"27187" "ENSG00000156469" "MTERF3" "protein_coding"
"27188" "ENSG00000156471" "PTDSS1" "protein_coding"
"27189" "ENSG00000199732" "Y_RNA" "misc_RNA"
"27190" "ENSG00000253105" "ENSG00000253105" "lncRNA"
"27191" "ENSG00000202095" "RNU6-1172P" "snRNA"
"27192" "ENSG00000169439" "SDC2" "protein_coding"
"27193" "ENSG00000104324" "CPQ" "protein_coding"
"27196" "ENSG00000260640" "ENSG00000260640" "lncRNA"
"27197" "ENSG00000180543" "TSPYL5" "protein_coding"
"27198" "ENSG00000207215" "SNORD3H" "snoRNA"
"27201" "ENSG00000147649" "MTDH" "protein_coding"
"27203" "ENSG00000104341" "LAPTM4B" "protein_coding"
"27208" "ENSG00000132561" "MATN2" "protein_coding"
"27209" "ENSG00000156482" "RPL30" "protein_coding"
"27210" "ENSG00000245970" "RPL30-AS1" "lncRNA"
"27213" "ENSG00000252755" "RNU6-703P" "snRNA"
"27214" "ENSG00000177459" "ERICH5" "protein_coding"
"27215" "ENSG00000132541" "RIDA" "protein_coding"
"27216" "ENSG00000104356" "POP1" "protein_coding"
"27217" "ENSG00000104361" "NIPAL2" "protein_coding"
"27218" "ENSG00000252558" "RNU6-914P" "snRNA"
"27219" "ENSG00000104375" "STK3" "protein_coding"
"27222" "ENSG00000156486" "KCNS2" "protein_coding"
"27224" "ENSG00000207378" "RNU6-748P" "snRNA"
"27226" "ENSG00000254112" "ENSG00000254112" "processed_pseudogene"
"27228" "ENSG00000253415" "ENSG00000253415" "processed_pseudogene"
"27231" "ENSG00000271930" "ENSG00000271930" "lncRNA"
"27232" "ENSG00000164920" "OSR2" "protein_coding"
"27233" "ENSG00000253948" "VPS13B-DT" "lncRNA"
"27234" "ENSG00000229625" "ENSG00000229625" "lncRNA"
"27236" "ENSG00000132549" "VPS13B" "protein_coding"
"27237" "ENSG00000253562" "ENSG00000253562" "lncRNA"
"27239" "ENSG00000236583" "ENSG00000236583" "processed_pseudogene"
"27243" "ENSG00000207804" "MIR599" "miRNA"
"27244" "ENSG00000216069" "MIR875" "miRNA"
"27249" "ENSG00000164919" "COX6C" "protein_coding"
"27251" "ENSG00000132554" "RGS22" "protein_coding"
"27253" "ENSG00000221753" "ENSG00000221753" "miRNA"
"27254" "ENSG00000156509" "FBXO43" "protein_coding"
"27255" "ENSG00000147669" "POLR2K" "protein_coding"
"27256" "ENSG00000104450" "SPAG1" "protein_coding"
"27260" "ENSG00000034677" "RNF19A" "protein_coding"
"27261" "ENSG00000253217" "ENSG00000253217" "lncRNA"
"27262" "ENSG00000253824" "ENSG00000253824" "lncRNA"
"27263" "ENSG00000265599" "MIR4471" "miRNA"
"27264" "ENSG00000253842" "ENSG00000253842" "lncRNA"
"27267" "ENSG00000186106" "ANKRD46" "protein_coding"
"27269" "ENSG00000174226" "SNX31" "protein_coding"
"27271" "ENSG00000252764" "RNU6-1092P" "snRNA"
"27272" "ENSG00000070756" "PABPC1" "protein_coding"
"27275" "ENSG00000221527" "RNU6ATAC41P" "snRNA"
"27278" "ENSG00000222795" "RNU4-83P" "snRNA"
"27282" "ENSG00000164924" "YWHAZ" "protein_coding"
"27284" "ENSG00000248599" "FLJ42969" "lncRNA"
"27285" "ENSG00000253395" "ENSG00000253395" "lncRNA"
"27286" "ENSG00000253355" "ENSG00000253355" "lncRNA"
"27288" "ENSG00000253737" "ENSG00000253737" "lncRNA"
"27289" "ENSG00000261087" "ZNNT1" "lncRNA"
"27290" "ENSG00000120963" "ZNF706" "protein_coding"
"27291" "ENSG00000271882" "ENSG00000271882" "lncRNA"
"27293" "ENSG00000253679" "LINC02844" "lncRNA"
"27295" "ENSG00000253282" "ENSG00000253282" "lncRNA"
"27296" "ENSG00000239115" "RNU7-67P" "snRNA"
"27299" "ENSG00000254063" "DUXAP2" "unprocessed_pseudogene"
"27300" "ENSG00000253644" "LINC02845" "lncRNA"
"27302" "ENSG00000254084" "ENSG00000254084" "lncRNA"
"27305" "ENSG00000083307" "GRHL2" "protein_coding"
"27308" "ENSG00000104490" "NCALD" "protein_coding"
"27310" "ENSG00000238372" "ENSG00000238372" "snoRNA"
"27312" "ENSG00000266756" "MIR5680" "miRNA"
"27314" "ENSG00000048392" "RRM2B" "protein_coding"
"27317" "ENSG00000104517" "UBR5" "protein_coding"
"27320" "ENSG00000221387" "RNU6ATAC8P" "snRNA"
"27323" "ENSG00000253633" "ENSG00000253633" "lncRNA"
"27324" "ENSG00000252593" "RNU6-1224P" "snRNA"
"27325" "ENSG00000155087" "ODF1" "protein_coding"
"27327" "ENSG00000155090" "KLF10" "protein_coding"
"27330" "ENSG00000253669" "GASAL1" "lncRNA"
"27331" "ENSG00000155096" "AZIN1" "protein_coding"
"27332" "ENSG00000253385" "ENSG00000253385" "lncRNA"
"27335" "ENSG00000253263" "ENSG00000253263" "lncRNA"
"27336" "ENSG00000244052" "RPL5P24" "processed_pseudogene"
"27338" "ENSG00000253663" "NPM1P52" "processed_pseudogene"
"27340" "ENSG00000155097" "ATP6V1C1" "protein_coding"
"27342" "ENSG00000253556" "MTCO1P4" "processed_pseudogene"
"27346" "ENSG00000164929" "BAALC" "protein_coding"
"27348" "ENSG00000265657" "MIR3151" "miRNA"
"27350" "ENSG00000164930" "FZD6" "protein_coding"
"27352" "ENSG00000164932" "CTHRC1" "protein_coding"
"27353" "ENSG00000266289" "LINC02933" "lncRNA"
"27354" "ENSG00000207399" "RNU6-1011P" "snRNA"
"27355" "ENSG00000164933" "SLC25A32" "protein_coding"
"27357" "ENSG00000164934" "DCAF13" "protein_coding"
"27359" "ENSG00000261670" "ENSG00000261670" "lncRNA"
"27360" "ENSG00000271830" "ENSG00000271830" "lncRNA"
"27362" "ENSG00000176406" "RIMS2" "protein_coding"
"27366" "ENSG00000147647" "DPYS" "protein_coding"
"27367" "ENSG00000164935" "DCSTAMP" "protein_coding"
"27370" "ENSG00000208032" "MIR548A3" "miRNA"
"27371" "ENSG00000147650" "LRP12" "protein_coding"
"27373" "ENSG00000169946" "ZFPM2" "protein_coding"
"27377" "ENSG00000240271" "ENSG00000240271" "processed_pseudogene"
"27382" "ENSG00000253420" "ENSG00000253420" "lncRNA"
"27383" "ENSG00000254141" "ENSG00000254141" "lncRNA"
"27385" "ENSG00000253526" "ENSG00000253526" "lncRNA"
"27387" "ENSG00000213708" "SLC16A14P1" "unprocessed_pseudogene"
"27388" "ENSG00000254021" "ENSG00000254021" "lncRNA"
"27389" "ENSG00000164830" "OXR1" "protein_coding"
"27390" "ENSG00000253582" "OXR1-AS1" "lncRNA"
"27392" "ENSG00000251892" "RNU7-84P" "snRNA"
"27393" "ENSG00000174429" "ABRA" "protein_coding"
"27398" "ENSG00000154188" "ANGPT1" "protein_coding"
"27403" "ENSG00000147655" "RSPO2" "protein_coding"
"27406" "ENSG00000104408" "EIF3E" "protein_coding"
"27409" "ENSG00000243287" "RPS17P14" "processed_pseudogene"
"27410" "ENSG00000104412" "EMC2" "protein_coding"
"27412" "ENSG00000253949" "ENSG00000253949" "lncRNA"
"27413" "ENSG00000164841" "TMEM74" "protein_coding"
"27416" "ENSG00000174417" "TRHR" "protein_coding"
"27417" "ENSG00000120526" "NUDCD1" "protein_coding"
"27419" "ENSG00000120533" "ENY2" "protein_coding"
"27420" "ENSG00000205038" "PKHD1L1" "protein_coding"
"27422" "ENSG00000147654" "EBAG9" "protein_coding"
"27424" "ENSG00000147642" "SYBU" "protein_coding"
"27425" "ENSG00000248050" "SYBU-AS1" "lncRNA"
"27429" "ENSG00000164794" "KCNV1" "protein_coding"
"27432" "ENSG00000253956" "ENSG00000253956" "lncRNA"
"27434" "ENSG00000253122" "ENSG00000253122" "lncRNA"
"27435" "ENSG00000253717" "ENSG00000253717" "lncRNA"
"27437" "ENSG00000253877" "LINC01608" "lncRNA"
"27439" "ENSG00000253103" "LINC01609" "lncRNA"
"27440" "ENSG00000253489" "ENSG00000253489" "lncRNA"
"27442" "ENSG00000253434" "LINC02237" "lncRNA"
"27446" "ENSG00000222146" "RNU4-37P" "snRNA"
"27447" "ENSG00000164796" "CSMD3" "protein_coding"
"27450" "ENSG00000238399" "MIR2053" "miRNA"
"27454" "ENSG00000253207" "ENSG00000253207" "lncRNA"
"27456" "ENSG00000254339" "ENSG00000254339" "lncRNA"
"27459" "ENSG00000104447" "TRPS1" "protein_coding"
"27461" "ENSG00000249917" "LINC00536" "lncRNA"
"27462" "ENSG00000199450" "RNA5SP276" "rRNA_pseudogene"
"27464" "ENSG00000253672" "ENSG00000253672" "lncRNA"
"27465" "ENSG00000147677" "EIF3H" "protein_coding"
"27467" "ENSG00000147679" "UTP23" "protein_coding"
"27468" "ENSG00000164754" "RAD21" "protein_coding"
"27471" "ENSG00000205002" "AARD" "protein_coding"
"27472" "ENSG00000164756" "SLC30A8" "protein_coding"
"27473" "ENSG00000244033" "RN7SL228P" "misc_RNA"
"27479" "ENSG00000164758" "MED30" "protein_coding"
"27481" "ENSG00000182197" "EXT1" "protein_coding"
"27482" "ENSG00000177570" "SAMD12" "protein_coding"
"27486" "ENSG00000164761" "TNFRSF11B" "protein_coding"
"27487" "ENSG00000207334" "RNU6-12P" "snRNA"
"27489" "ENSG00000184374" "COLEC10" "protein_coding"
"27491" "ENSG00000147676" "MAL2" "protein_coding"
"27492" "ENSG00000253972" "MAL2-AS1" "lncRNA"
"27496" "ENSG00000136999" "CCN3" "protein_coding"
"27497" "ENSG00000253398" "ENSG00000253398" "lncRNA"
"27499" "ENSG00000136960" "ENPP2" "protein_coding"
"27502" "ENSG00000064313" "TAF2" "protein_coding"
"27504" "ENSG00000136982" "DSCC1" "protein_coding"
"27506" "ENSG00000244642" "RN7SL396P" "misc_RNA"
"27507" "ENSG00000245330" "DEPTOR-AS1" "lncRNA"
"27508" "ENSG00000155792" "DEPTOR" "protein_coding"
"27510" "ENSG00000254343" "ENSG00000254343" "lncRNA"
"27511" "ENSG00000187955" "COL14A1" "protein_coding"
"27512" "ENSG00000172172" "MRPL13" "protein_coding"
"27513" "ENSG00000172167" "MTBP" "protein_coding"
"27514" "ENSG00000172164" "SNTB1" "protein_coding"
"27518" "ENSG00000253619" "ENSG00000253619" "lncRNA"
"27521" "ENSG00000170961" "HAS2" "protein_coding"
"27523" "ENSG00000254209" "LINC02855" "lncRNA"
"27524" "ENSG00000254303" "ENSG00000254303" "lncRNA"
"27526" "ENSG00000255364" "SMILR" "lncRNA"
"27527" "ENSG00000253819" "LINC01151" "lncRNA"
"27528" "ENSG00000255325" "ENSG00000255325" "lncRNA"
"27530" "ENSG00000263443" "ENSG00000263443" "lncRNA"
"27531" "ENSG00000235165" "CDK5P1" "processed_pseudogene"
"27532" "ENSG00000272384" "ENSG00000272384" "lncRNA"
"27533" "ENSG00000272043" "ENSG00000272043" "lncRNA"
"27534" "ENSG00000178764" "ZHX2" "protein_coding"
"27536" "ENSG00000259631" "ENSG00000259631" "lncRNA"
"27538" "ENSG00000136986" "DERL1" "protein_coding"
"27539" "ENSG00000156787" "TBC1D31" "protein_coding"
"27542" "ENSG00000147689" "FAM83A" "protein_coding"
"27547" "ENSG00000266324" "MIR4663" "miRNA"
"27548" "ENSG00000189376" "C8orf76" "protein_coding"
"27551" "ENSG00000165156" "ZHX1" "protein_coding"
"27552" "ENSG00000222607" "RNU6-628P" "snRNA"
"27554" "ENSG00000156802" "ATAD2" "protein_coding"
"27555" "ENSG00000252297" "RNU6-875P" "snRNA"
"27557" "ENSG00000207704" "MIR548AA1" "miRNA"
"27560" "ENSG00000156795" "NTAQ1" "protein_coding"
"27562" "ENSG00000156804" "FBXO32" "protein_coding"
"27563" "ENSG00000254113" "ENSG00000254113" "lncRNA"
"27566" "ENSG00000175946" "KLHL38" "protein_coding"
"27567" "ENSG00000104537" "ANXA13" "protein_coding"
"27568" "ENSG00000176853" "FAM91A1" "protein_coding"
"27569" "ENSG00000214814" "FER1L6" "protein_coding"
"27570" "ENSG00000254000" "ENSG00000254000" "lncRNA"
"27576" "ENSG00000214803" "ENSG00000214803" "lncRNA"
"27577" "ENSG00000206724" "RNU6-756P" "snRNA"
"27578" "ENSG00000253227" "ENSG00000253227" "lncRNA"
"27580" "ENSG00000164983" "TMEM65" "protein_coding"
"27581" "ENSG00000183665" "TRMT12" "protein_coding"
"27582" "ENSG00000245149" "RNF139-DT" "lncRNA"
"27583" "ENSG00000170881" "RNF139" "protein_coding"
"27584" "ENSG00000147687" "TATDN1" "protein_coding"
"27587" "ENSG00000147684" "NDUFB9" "protein_coding"
"27588" "ENSG00000170873" "MTSS1" "protein_coding"
"27589" "ENSG00000255491" "ENSG00000255491" "lncRNA"
"27590" "ENSG00000263735" "MIR4662B" "miRNA"
"27592" "ENSG00000249816" "LINC00964" "lncRNA"
"27594" "ENSG00000255313" "ENSG00000255313" "lncRNA"
"27596" "ENSG00000180938" "ZNF572" "protein_coding"
"27598" "ENSG00000104549" "SQLE" "protein_coding"
"27599" "ENSG00000164961" "WASHC5" "protein_coding"
"27601" "ENSG00000156831" "NSMCE2" "protein_coding"
"27602" "ENSG00000242170" "RN7SL329P" "misc_RNA"
"27603" "ENSG00000254431" "ENSG00000254431" "lncRNA"
"27604" "ENSG00000173334" "TRIB1" "protein_coding"
"27605" "ENSG00000253111" "ENSG00000253111" "lncRNA"
"27607" "ENSG00000253470" "ENSG00000253470" "lncRNA"
"27608" "ENSG00000245164" "LINC00861" "lncRNA"
"27609" "ENSG00000206695" "RNU6-442P" "snRNA"
"27611" "ENSG00000254227" "ENSG00000254227" "lncRNA"
"27612" "ENSG00000250563" "KNOP1P5" "processed_pseudogene"
"27614" "ENSG00000248720" "RFPL4AP5" "processed_pseudogene"
"27615" "ENSG00000244791" "ENSG00000244791" "lncRNA"
"27616" "ENSG00000253427" "ENSG00000253427" "lncRNA"
"27617" "ENSG00000253220" "ENSG00000253220" "lncRNA"
"27618" "ENSG00000207138" "RNU6-869P" "snRNA"
"27619" "ENSG00000253530" "ENSG00000253530" "lncRNA"
"27620" "ENSG00000168672" "LRATD2" "protein_coding"
"27623" "ENSG00000212451" "RNU11-4P" "snRNA"
"27624" "ENSG00000253573" "ENSG00000253573" "lncRNA"
"27625" "ENSG00000254166" "CASC19" "lncRNA"
"27627" "ENSG00000224722" "ENSG00000224722" "processed_pseudogene"
"27631" "ENSG00000212993" "POU5F1B" "protein_coding"
"27635" "ENSG00000249375" "CASC11" "lncRNA"
"27636" "ENSG00000136997" "MYC" "protein_coding"
"27637" "ENSG00000249859" "PVT1" "lncRNA"
"27641" "ENSG00000221771" "MIR1205" "miRNA"
"27642" "ENSG00000207110" "RNVU1-32" "snRNA"
"27645" "ENSG00000222501" "RNU4-25P" "snRNA"
"27646" "ENSG00000221176" "MIR1207" "miRNA"
"27647" "ENSG00000221261" "MIR1208" "miRNA"
"27651" "ENSG00000229140" "CCDC26" "lncRNA"
"27655" "ENSG00000253926" "ENSG00000253926" "lncRNA"
"27656" "ENSG00000263763" "MIR3686" "miRNA"
"27659" "ENSG00000147697" "GSDMC" "protein_coding"
"27660" "ENSG00000254317" "ENSG00000254317" "lncRNA"
"27661" "ENSG00000153310" "CYRIB" "protein_coding"
"27664" "ENSG00000254263" "ENSG00000254263" "lncRNA"
"27665" "ENSG00000253720" "ENSG00000253720" "lncRNA"
"27667" "ENSG00000253043" "RNU7-181P" "snRNA"
"27668" "ENSG00000264653" "MIR5194" "miRNA"
"27669" "ENSG00000153317" "ASAP1" "protein_coding"
"27670" "ENSG00000200304" "RNU6-1255P" "snRNA"
"27672" "ENSG00000212342" "ENSG00000212342" "snoRNA"
"27675" "ENSG00000253656" "ENSG00000253656" "lncRNA"
"27676" "ENSG00000155897" "ADCY8" "protein_coding"
"27678" "ENSG00000253992" "ENSG00000253992" "lncRNA"
"27679" "ENSG00000253407" "ENSG00000253407" "lncRNA"
"27680" "ENSG00000253507" "ENSG00000253507" "lncRNA"
"27683" "ENSG00000132294" "EFR3A" "protein_coding"
"27684" "ENSG00000253117" "OC90" "protein_coding"
"27685" "ENSG00000258417" "ENSG00000258417" "protein_coding"
"27686" "ENSG00000132297" "HHLA1" "protein_coding"
"27687" "ENSG00000184156" "KCNQ3" "protein_coding"
"27688" "ENSG00000253521" "HPYR1" "lncRNA"
"27689" "ENSG00000129295" "DNAAF11" "protein_coding"
"27690" "ENSG00000165071" "TMEM71" "protein_coding"
"27692" "ENSG00000129292" "PHF20L1" "protein_coding"
"27695" "ENSG00000042832" "TG" "protein_coding"
"27696" "ENSG00000240237" "ENSG00000240237" "processed_pseudogene"
"27697" "ENSG00000155926" "SLA" "protein_coding"
"27700" "ENSG00000104415" "CCN4" "protein_coding"
"27702" "ENSG00000104419" "NDRG1" "protein_coding"
"27706" "ENSG00000008513" "ST3GAL1" "protein_coding"
"27710" "ENSG00000261220" "ST3GAL1-DT" "lncRNA"
"27716" "ENSG00000253561" "ENSG00000253561" "lncRNA"
"27717" "ENSG00000253165" "ENSG00000253165" "lncRNA"
"27719" "ENSG00000253593" "ENSG00000253593" "lncRNA"
"27723" "ENSG00000253627" "ENSG00000253627" "lncRNA"
"27724" "ENSG00000066827" "ZFAT" "protein_coding"
"27731" "ENSG00000272456" "ENSG00000272456" "lncRNA"
"27734" "ENSG00000259820" "MIR30DHG" "lncRNA"
"27735" "ENSG00000207582" "MIR30B" "miRNA"
